timestamp,frame_id,num_points,point_data
2026-02-13T16:49:21.491,864,5,"[{'x': 4.332427687930917, 'y': 0.8341291343844437, 'z': 0.8843441055917447, 'v': 0.14780444145990512}, {'x': -0.1266456208827096, 'y': 6.108095018342851, 'z': -0.6474482334250253, 'v': 0.9017874115416578}, {'x': -2.566115501660764, 'y': 4.992423927741698, 'z': 1.7562580106293666, 'v': -0.8996260821454811}, {'x': 1.4569047732324991, 'y': 8.055936663822164, 'z': 0.5613595352229228, 'v': -0.4506426630985578}, {'x': 2.340388120287379, 'y': 8.219139609825124, 'z': 0.06344348205329009, 'v': -0.8572262626111697}]"
2026-02-13T16:49:21.627,864,5,"[{'x': -1.5920331823687017, 'y': 4.162625744706378, 'z': -1.2692217202809486, 'v': -0.6960629154085398}, {'x': 0.9331611016469292, 'y': 9.609325580961505, 'z': 0.008437693276037717, 'v': -0.06592796557107006}, {'x': -3.4334839048038357, 'y': 2.369819534285962, 'z': -0.3829776459715615, 'v': 0.07302314622431005}, {'x': 3.4522329445187037, 'y': 7.283660988260845, 'z': -0.9863534937873264, 'v': 0.48248794766789627}, {'x': -4.645129081391924, 'y': 6.859727800416961, 'z': -1.1999357727766098, 'v': -0.15318312861162564}]"
2026-02-13T16:49:21.763,896,5,"[{'x': 1.3697088754025044, 'y': 6.434653106145815, 'z': -1.7651594868117813, 'v': -0.8302978209543355}, {'x': -1.5165935838951783, 'y': 7.951592414274852, 'z': 0.8429510820845896, 'v': -0.8974396586741862}, {'x': 3.6048202921907375, 'y': 0.6746508694467557, 'z': -0.7703648963923833, 'v': -0.8849436422185577}, {'x': -3.0120595310982736, 'y': 5.181812759921057, 'z': 0.9756557364534455, 'v': -0.7429319559156675}, {'x': 0.11618282276741976, 'y': 6.380163107993258, 'z': -1.3875494993206887, 'v': 0.4589854453452362}]"
2026-02-13T16:49:21.902,864,5,"[{'x': -4.280106092772496, 'y': 4.970145413719957, 'z': -1.8960443758498218, 'v': 0.892793210522852}, {'x': -2.724205739104164, 'y': 1.6639793154124738, 'z': -1.4019943879346788, 'v': -0.25493531678186065}, {'x': -1.5060245797049254, 'y': 8.60791239567506, 'z': 0.14089402207788027, 'v': -0.6462578527795229}, {'x': -3.0987814699003815, 'y': 2.0809572964851264, 'z': 0.48142914231744927, 'v': 0.08918746646793729}, {'x': 4.517512041848995, 'y': 8.672935606995223, 'z': -1.4681826536496851, 'v': 0.7554207506501047}]"
2026-02-13T16:49:22.041,864,5,"[{'x': -2.451049943889765, 'y': 3.663993998319104, 'z': -0.475980439898275, 'v': 0.30610107602471004}, {'x': 2.342309120419559, 'y': 6.347962815258802, 'z': 0.8754567905915049, 'v': -0.5200342627768093}, {'x': 0.6213388250404961, 'y': 1.269996335599286, 'z': -0.6584740713509611, 'v': -0.03674210651146348}, {'x': -3.644669499935209, 'y': 9.23130021474567, 'z': -1.2846110060362737, 'v': -0.7356787476843583}, {'x': -2.3880321369139534, 'y': 5.975878637088964, 'z': 0.14307961909145206, 'v': 0.9264362320789759}]"
2026-02-13T16:49:22.202,864,5,"[{'x': -3.874226392679617, 'y': 8.093237838652122, 'z': 1.7305513027038657, 'v': 0.5265442260599318}, {'x': 0.9314506444370867, 'y': 3.2834762360918135, 'z': 0.5138515223139732, 'v': -0.38376861501667636}, {'x': -2.7337233839589037, 'y': 4.908022282172175, 'z': 1.3594387884081516, 'v': -0.3896496759501422}, {'x': -4.393150582347795, 'y': 0.6869148456913621, 'z': 0.13241339497356552, 'v': 0.4025531756508116}, {'x': 0.23413256735428067, 'y': 1.3708880389366163, 'z': -0.27207432938975185, 'v': 0.9936112240421036}]"
2026-02-13T16:49:22.356,864,5,"[{'x': -3.066746154561817, 'y': 8.884955889347099, 'z': 1.17849314170814, 'v': -0.290579704894405}, {'x': -1.4101513528767118, 'y': 2.094312100426763, 'z': 0.9082469733614746, 'v': -0.7233826169378812}, {'x': 3.767001534805935, 'y': 9.619181948568324, 'z': 1.4151000750559506, 'v': -0.58963960602358}, {'x': 0.8159642672083649, 'y': 0.45560911597698595, 'z': 1.3365895974879094, 'v': -0.5647967842266286}, {'x': 0.6316603383381079, 'y': 1.4923357016747374, 'z': -0.2984586666395379, 'v': -0.4373884163797299}]"
2026-02-13T16:49:22.504,864,5,"[{'x': -2.2366692271246658, 'y': 8.540729865170164, 'z': -0.9968342099951779, 'v': 0.8208858443440177}, {'x': 1.495939609247853, 'y': 9.521295339913745, 'z': 0.9048906744400793, 'v': 0.19053030160209228}, {'x': -3.4147091128322082, 'y': 4.260880121026345, 'z': 0.3618597793670748, 'v': -0.7457986755853732}, {'x': -0.19773724255616987, 'y': 9.76254610431884, 'z': 0.0586449238507285, 'v': 0.6215407185489898}, {'x': 1.1079370896466383, 'y': 2.3939785977567087, 'z': 0.6433661419220242, 'v': 0.3703987030932807}]"
2026-02-13T16:49:22.636,864,5,"[{'x': -0.6656846978481443, 'y': 6.710200025253141, 'z': -1.0719754235047634, 'v': -0.268456279757221}, {'x': -1.6326372412697143, 'y': 6.904015235677451, 'z': -0.9420367197691966, 'v': 0.30381090622290996}, {'x': 1.297664165239551, 'y': 5.246136760617754, 'z': -1.9674210971393036, 'v': 0.492772622847081}, {'x': 0.9139029671857308, 'y': 9.952144978053068, 'z': -0.22131898994847887, 'v': 0.3820170189988592}, {'x': 2.2978332925755307, 'y': 2.1200438445250125, 'z': 0.5366977783609208, 'v': 0.8492055734499728}]"
2026-02-13T16:49:22.773,864,5,"[{'x': -2.0546276885370895, 'y': 5.144090869462263, 'z': -0.6313508301855841, 'v': -0.8324743531453822}, {'x': -1.3025025791895817, 'y': 5.825016650150775, 'z': -1.3046210180012077, 'v': 0.9172073487569083}, {'x': 2.3816940244480067, 'y': 0.6936001275570125, 'z': 0.6417483786136491, 'v': 0.9580163935621921}, {'x': -2.0924198081641943, 'y': 4.877143894656182, 'z': -0.45181214144333204, 'v': 0.9597842373058572}, {'x': -4.568861656949718, 'y': 5.343440859881714, 'z': 0.8584097704017046, 'v': -0.29307662918224087}]"
2026-02-13T16:49:22.910,896,5,"[{'x': 4.205306584583985, 'y': 6.2106012017205146, 'z': 0.7092804662072623, 'v': 0.48008603633582636}, {'x': 2.6687196604468344, 'y': 2.072563109362784, 'z': -0.8247459439933413, 'v': 0.19432694738528133}, {'x': -3.6751565971739284, 'y': 7.7290314632838, 'z': 0.7760997701844627, 'v': 0.31971400107525394}, {'x': -4.125151874529297, 'y': 0.35145263717007436, 'z': 1.0042550383887194, 'v': 0.179723905255333}, {'x': 0.9715024656060232, 'y': 2.7358233289702962, 'z': -1.841622992887031, 'v': -0.9449898608602225}]"
2026-02-13T16:49:23.056,864,5,"[{'x': 4.259873251213422, 'y': 6.174817285914344, 'z': 1.4101573888465935, 'v': -0.49164709863618006}, {'x': 0.9630627248731027, 'y': 9.865926624268935, 'z': 1.3648776601931991, 'v': -0.6974526586137479}, {'x': 1.7745067973506181, 'y': 4.428723840902274, 'z': 0.9831257752707145, 'v': -0.4609623437232735}, {'x': 4.029114615153199, 'y': 6.963428370277405, 'z': -1.2652244088666822, 'v': 0.8512905503588435}, {'x': -2.605105370823421, 'y': 7.3458425582196485, 'z': -1.4670326850640762, 'v': 0.7294116028025728}]"
2026-02-13T16:49:23.251,864,5,"[{'x': -3.7296742129218794, 'y': 5.884336227028357, 'z': -0.18358045452379512, 'v': 0.8203483038189872}, {'x': 3.9524339401230204, 'y': 0.9581951895016128, 'z': 1.7594461648916235, 'v': 0.34571088011309614}, {'x': 1.5383492861478647, 'y': 5.990123677435503, 'z': 0.23071226268669376, 'v': 0.4271998981885201}, {'x': -4.757184217919621, 'y': 8.859646421565973, 'z': 0.0122086745464558, 'v': -0.23089512709055815}, {'x': 2.5414059577167194, 'y': 1.456970754119149, 'z': 0.5602866850035069, 'v': -0.8750008739696207}]"
2026-02-13T16:49:23.389,864,5,"[{'x': 4.212990459448912, 'y': 7.5093008771914915, 'z': 1.9989090760264063, 'v': -0.26759369865137606}, {'x': 1.5744357500826398, 'y': 1.677913541340068, 'z': -0.5331986200524814, 'v': -0.9469317838068136}, {'x': -3.831611707347374, 'y': 2.7439300344287543, 'z': -1.5099702166624138, 'v': -0.06857578333552117}, {'x': -1.8379444856151728, 'y': 1.1708553018594148, 'z': 1.358178977081519, 'v': -0.29756905101270736}, {'x': -1.2273744345760216, 'y': 4.184476715500287, 'z': 0.7468478943715948, 'v': 0.15324063498827956}]"
2026-02-13T16:49:23.518,864,5,"[{'x': -3.70651870920324, 'y': 0.49552995892991003, 'z': 1.2320380853531194, 'v': -0.7134049327494536}, {'x': 3.6907619124943274, 'y': 0.23220801151794146, 'z': -0.9197596638979801, 'v': -0.6152967756872916}, {'x': 3.102006447245339, 'y': 6.629592193614061, 'z': 1.749711366814628, 'v': 0.2818870679610692}, {'x': 3.8049223897864604, 'y': 4.912478806551053, 'z': -1.2989651210885187, 'v': -0.9462002374667873}, {'x': 1.2523197101324532, 'y': 8.307779217090841, 'z': 1.7400806502976929, 'v': -0.9776912045365045}]"
2026-02-13T16:49:23.687,864,5,"[{'x': -1.712275137301258, 'y': 7.905536485469971, 'z': 1.7917322491598098, 'v': 0.35413774677916776}, {'x': 2.2513141365668634, 'y': 2.2809434246227456, 'z': -1.2942474593525932, 'v': -0.5723797405473401}, {'x': -4.172908890569493, 'y': 9.963681155299868, 'z': -0.6431051873364999, 'v': -0.6289643533867606}, {'x': -0.1253649133357957, 'y': 7.962831538507718, 'z': 1.5324977261521298, 'v': -0.853893870608095}, {'x': 4.69901808891769, 'y': 5.722043513152071, 'z': -0.324749395379051, 'v': 0.4267990427150401}]"
2026-02-13T16:49:23.843,864,5,"[{'x': 1.6336500050472296, 'y': 7.6544544284371066, 'z': 1.8407749052260862, 'v': 0.5993125087720643}, {'x': 1.5388471968306323, 'y': 6.204775271838837, 'z': -1.9516833657399477, 'v': -0.583488208020027}, {'x': 1.8288210903044213, 'y': 6.443781571514017, 'z': -1.0374765379850706, 'v': -0.6899209015023062}, {'x': -1.3793430625264955, 'y': 7.619927213600446, 'z': 0.33453928426123447, 'v': 0.8444250509520936}, {'x': 3.387028491441047, 'y': 6.164821112608381, 'z': 0.5603777557921732, 'v': 0.5782018738092316}]"
2026-02-13T16:49:23.988,864,5,"[{'x': -0.23923606673699727, 'y': 3.658386762604111, 'z': 1.7136594315868532, 'v': 0.39498018767824505}, {'x': 0.6299357256323361, 'y': 5.622788546861248, 'z': -1.651008714166966, 'v': -0.019521586677140768}, {'x': 2.777324868884291, 'y': 8.855273966062034, 'z': -0.9867658461607611, 'v': 0.004724448942020842}, {'x': 1.2690213344307724, 'y': 6.970157381624106, 'z': 0.3761059643424809, 'v': -0.07828168208753672}, {'x': 1.6869814823736808, 'y': 8.254954111381634, 'z': -0.029714206177857694, 'v': -0.4418309402403502}]"
2026-02-13T16:49:24.124,864,5,"[{'x': -4.80882069622119, 'y': 5.883969537549895, 'z': -1.6278302432795986, 'v': 0.8217466502351451}, {'x': -0.4306321593120144, 'y': 1.4779166020244494, 'z': -0.7352545342224297, 'v': -0.6383185182024782}, {'x': 2.2091391424853892, 'y': 0.2532210035364779, 'z': -0.2286976447538458, 'v': 0.3644450271095123}, {'x': -4.229082991421, 'y': 2.3614776901774803, 'z': 1.847126789409474, 'v': 0.19520122865284772}, {'x': -4.276930250239078, 'y': 3.298233617604299, 'z': -1.9871039824982217, 'v': -0.7637122881353238}]"
2026-02-13T16:49:24.254,896,5,"[{'x': -0.813973092697454, 'y': 5.853432636839586, 'z': 0.46648927214782177, 'v': -0.34817062682555644}, {'x': 0.38236032135034037, 'y': 8.130877355466247, 'z': -0.28644836888055014, 'v': -0.6101820159617977}, {'x': -2.2133482618107925, 'y': 0.6481865418064814, 'z': 0.09978908892270644, 'v': -0.4823412606670554}, {'x': 1.218433610574266, 'y': 2.076035237549384, 'z': -1.9196961886775012, 'v': 0.8313306121454238}, {'x': 0.8377100805488453, 'y': 7.240644930726646, 'z': -1.9229352944615328, 'v': -0.44305296352823165}]"
2026-02-13T16:49:24.398,896,5,"[{'x': -0.015591451535127199, 'y': 3.6381888627605408, 'z': -1.990184769790012, 'v': -0.25977709008335537}, {'x': 2.8583994952462612, 'y': 6.526345110769168, 'z': -1.8297633817130148, 'v': -0.9689503648514972}, {'x': 3.308729698562768, 'y': 4.778977873827026, 'z': -0.5919892790193688, 'v': 0.1418184962749529}, {'x': -4.955141616970817, 'y': 5.160217167182698, 'z': 0.38607660393556653, 'v': -0.0920657416210875}, {'x': -1.2750381595126594, 'y': 9.619443098393939, 'z': -1.254709385277609, 'v': -0.5369587378203715}]"
2026-02-13T16:49:24.569,864,5,"[{'x': 2.3359321390496888, 'y': 8.426704015569072, 'z': 0.5266727957237376, 'v': -0.8608177660120218}, {'x': -3.4942073010013974, 'y': 2.469197270247859, 'z': 1.3381848468132365, 'v': -0.9401660098229536}, {'x': -4.373461512479452, 'y': 0.6139800038480292, 'z': -0.9329594538777535, 'v': 0.8223758608580438}, {'x': -0.4012011310482313, 'y': 6.019874206936665, 'z': 1.3879277894757567, 'v': 0.5405092556115123}, {'x': 0.819420517598747, 'y': 7.566512436692183, 'z': -0.506721867086287, 'v': -0.1315614848118123}]"
2026-02-13T16:49:24.703,864,5,"[{'x': 1.2317943668422258, 'y': 0.721887612158657, 'z': -1.968835021975314, 'v': 0.8647445971431442}, {'x': 1.930877514088297, 'y': 9.087020846639287, 'z': 1.3120962175069604, 'v': -0.3140068219901846}, {'x': 2.0990127505549117, 'y': 7.8923505622354595, 'z': -0.9680127816758843, 'v': -0.8100143771753394}, {'x': -4.717880514961235, 'y': 1.5392975312991009, 'z': -0.7309574946715265, 'v': -0.2933571896137055}, {'x': -4.275980418397162, 'y': 5.733336490672797, 'z': -1.6470668103021149, 'v': -0.06995265475794588}]"
2026-02-13T16:49:24.838,864,5,"[{'x': 2.087753232301342, 'y': 5.726816520154846, 'z': -1.1400448924002125, 'v': -0.14096094688387217}, {'x': 4.192035344482454, 'y': 9.7268714462531, 'z': 1.9344748038733655, 'v': -0.1394657970423694}, {'x': 4.927467094000395, 'y': 8.506702390306977, 'z': 1.3884943092075126, 'v': 0.5148557716335849}, {'x': 1.7783878189633704, 'y': 9.415221520109903, 'z': 0.20016114900069626, 'v': 0.6490453635004443}, {'x': -3.7710469134939126, 'y': 7.2910928685784135, 'z': 0.11840127792152577, 'v': 0.5791477902653266}]"
2026-02-13T16:49:24.967,864,5,"[{'x': -2.3831882239057, 'y': 7.008386814181229, 'z': -0.29613909368732116, 'v': -0.4241929521265768}, {'x': -4.991584331115292, 'y': 6.101274990167819, 'z': 1.9804367128993627, 'v': -0.24824988049973018}, {'x': 3.4899045223194243, 'y': 8.729476859579927, 'z': -1.8130070577337567, 'v': -0.23556892702912924}, {'x': -1.57317035501783, 'y': 7.559622652218102, 'z': 1.327710394090822, 'v': -0.5312581739255955}, {'x': -4.18902793183996, 'y': 4.1955460345231845, 'z': -1.0771816297922983, 'v': 0.11644586229532461}]"
2026-02-13T16:49:25.114,896,5,"[{'x': -4.888632605037493, 'y': 4.201295985905943, 'z': 1.4343583917419562, 'v': -0.7673732952247445}, {'x': 1.4315391838077263, 'y': 4.075207423240896, 'z': -0.8045934512024147, 'v': -0.42769939650805977}, {'x': 3.1429157132291614, 'y': 5.580368943149162, 'z': -1.1639853890218634, 'v': -0.20136649997903922}, {'x': 3.75021662833187, 'y': 1.8890559264213236, 'z': 1.964338463019657, 'v': -0.1503962801051033}, {'x': -0.8665778226102354, 'y': 5.2431005228439425, 'z': 0.9427088329015834, 'v': 0.02360182513801523}]"
2026-02-13T16:49:25.251,896,5,"[{'x': 0.911299375412808, 'y': 0.6155657604549147, 'z': 0.6806383663164794, 'v': 0.3439604140377297}, {'x': 0.8567806803885478, 'y': 6.0928937469200415, 'z': -0.9845687489771833, 'v': 0.9638915131574612}, {'x': -1.8813084237028854, 'y': 5.330352880425861, 'z': -0.6743645374890379, 'v': 0.08284820361747802}, {'x': -2.4947079150605687, 'y': 5.216268916475216, 'z': -1.2300300721159942, 'v': -0.9263170961900271}, {'x': -0.8071490070636536, 'y': 7.483051091176498, 'z': 0.6833746856113248, 'v': -0.6641546844291566}]"
2026-02-13T16:49:25.408,864,5,"[{'x': -4.872503138120453, 'y': 3.6888025015290307, 'z': 1.8246973493834826, 'v': 0.9322864767337786}, {'x': -2.977739719386201, 'y': 5.787068986300719, 'z': 1.2197495627652235, 'v': 0.8255334494536399}, {'x': 4.949748939029448, 'y': 8.20862479643231, 'z': -1.4873890117418913, 'v': -0.7311880835316373}, {'x': -0.38365921962866345, 'y': 1.8694390640434277, 'z': -0.6083733846069959, 'v': -0.052731572045980446}, {'x': 1.8565965861976448, 'y': 2.8130681938042557, 'z': 0.5815107588258286, 'v': 0.9176160259198085}]"
2026-02-13T16:49:25.549,864,5,"[{'x': 2.71853855845794, 'y': 2.821778556402579, 'z': 0.15719824282868222, 'v': -0.42074295432128794}, {'x': -2.4933989626891173, 'y': 3.976168501448256, 'z': 0.7132451014473551, 'v': -0.0795321142300367}, {'x': 4.324325396457523, 'y': 1.076213334114473, 'z': 1.3791490433826272, 'v': 0.22209563970706414}, {'x': -4.345757591386902, 'y': 2.706147401742057, 'z': 0.8860796283169474, 'v': 0.1857611339406966}, {'x': 2.6246521931265674, 'y': 7.615468733227173, 'z': 1.1125041110131275, 'v': -0.8322192698293946}]"
2026-02-13T16:49:25.705,864,5,"[{'x': 2.2906670479288627, 'y': 2.7581989887345495, 'z': 0.3554225089767318, 'v': 0.7129213426640619}, {'x': 3.4633697367391374, 'y': 9.559178725672808, 'z': -0.921792911647819, 'v': -0.26412754130200855}, {'x': -4.177757652916558, 'y': 0.0063443658959905225, 'z': 0.5538430453998475, 'v': 0.4615708694516105}, {'x': 2.9707971048939754, 'y': 0.009598120159424184, 'z': 1.031095243234958, 'v': -0.9130564576991065}, {'x': -4.474665627353243, 'y': 0.899643670371506, 'z': 1.2166831799407865, 'v': -0.5060670743410411}]"
2026-02-13T16:49:25.840,864,5,"[{'x': 3.809506574785498, 'y': 3.0800997866290114, 'z': -0.8149692944297029, 'v': 0.22129982008312687}, {'x': 1.344434357114328, 'y': 0.24954506869569348, 'z': -0.17365721294402103, 'v': -0.633424419761645}, {'x': -4.052911457639351, 'y': 2.858303802501446, 'z': 1.5092500342406319, 'v': 0.13213140982323068}, {'x': -1.4345891598850402, 'y': 8.777717661262898, 'z': 1.397476002320702, 'v': 0.7819131831787436}, {'x': 2.73626404822315, 'y': 3.815733289990646, 'z': 1.8882244001787947, 'v': 0.7778044993736393}]"
2026-02-13T16:49:25.974,864,5,"[{'x': 3.8003682708561737, 'y': 4.404745240506315, 'z': 0.8219952321902202, 'v': 0.5264122778483273}, {'x': 3.3899945218231426, 'y': 6.351743508903254, 'z': -1.7206528616572694, 'v': -0.4169826540693913}, {'x': 1.6273608843010603, 'y': 9.211904863255453, 'z': -1.0361981184708196, 'v': -0.42096691826822386}, {'x': 2.86007349313448, 'y': 8.428833315926893, 'z': -0.90826732363402, 'v': -0.9784973692326007}, {'x': -0.2002596559235501, 'y': 0.6622468035059448, 'z': -1.4761260551108148, 'v': 0.8931792344282814}]"
2026-02-13T16:49:26.110,864,5,"[{'x': 2.3062273128776853, 'y': 2.195299426146092, 'z': -0.05264814705206078, 'v': -0.3968602157059615}, {'x': 3.652636153498026, 'y': 2.707563353188722, 'z': 1.4485788139787603, 'v': -0.9748913563953339}, {'x': 2.6635542827128953, 'y': 9.336204893667006, 'z': 0.18141114385356216, 'v': 0.0988069520834145}, {'x': -3.334714237251597, 'y': 8.173451495920675, 'z': -1.148069319654856, 'v': 0.19706916088448212}, {'x': -0.7792196117657655, 'y': 1.015399211054434, 'z': 1.7198400703406196, 'v': -0.6792281644969143}]"
2026-02-13T16:49:26.247,864,5,"[{'x': 1.5726397306345588, 'y': 1.9616313934842289, 'z': 1.3193495206259649, 'v': -0.9751153222821547}, {'x': 4.690726288507662, 'y': 2.62884607060496, 'z': 1.1880580498763438, 'v': -0.6976047769203524}, {'x': -4.224153330213659, 'y': 1.4035756062379678, 'z': -1.866873574850466, 'v': -0.26965609531501333}, {'x': -4.977254259578907, 'y': 2.6979068447442254, 'z': 1.8700197804648662, 'v': 0.21057461872134509}, {'x': -0.5927851985784844, 'y': 5.771100177966817, 'z': -1.7058353099088612, 'v': 0.3724681198075812}]"
2026-02-13T16:49:26.392,896,5,"[{'x': 1.3319534173100367, 'y': 9.792794201993576, 'z': 1.8026698220534612, 'v': 0.24891561058481737}, {'x': 4.681881798175308, 'y': 8.18222312920271, 'z': 1.2194638571573426, 'v': 0.5403507892520858}, {'x': 3.4941671340567453, 'y': 4.535742568745214, 'z': 1.6831281579353572, 'v': 0.5652371335454975}, {'x': -0.7251592255191355, 'y': 5.953636103458284, 'z': 0.6135316283724928, 'v': -0.5178093376309922}, {'x': 2.8456355935787316, 'y': 4.368899397909126, 'z': -1.2302290135772451, 'v': 0.2532620660376479}]"
2026-02-13T16:49:26.529,864,5,"[{'x': 1.4226819866293035, 'y': 5.650176843292673, 'z': -0.4738785084254533, 'v': -0.2125103048285839}, {'x': 3.865688976575397, 'y': 8.134783431398679, 'z': 1.1003947136471468, 'v': -0.9812497637843185}, {'x': -3.605709866386616, 'y': 9.808539352331795, 'z': -0.2668226759690455, 'v': 0.9599927611554855}, {'x': 2.3349134578744524, 'y': 4.611427518735518, 'z': -0.7186563136367519, 'v': 0.7344553717575706}, {'x': 2.407255915517644, 'y': 5.828655311111954, 'z': -0.04694310454838657, 'v': -0.8545003734054681}]"
